
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2021-09-08


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 7.5
Magnitude Max:, 7.8
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, 100.0
Rjb Max (km):, 1000.0
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 
Earthquake Name:, chi-chi
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, SRSS
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
0.34,0.0425402,0.08585871,0.0255,0.04042105,0.03932106,0.0242,0.03601374,0.04675175,0.0294,0.03696839,0.03880371,0.0162,0.05477976,0.07805441,0.0314,0.06595685,0.06723598,0.0258,0.1421512,0.1449702,0.0317,0.05874266,0.06097106,0.041,0.05984098,0.05690209,0.0207,0.06575979,0.04686702,0.0214,0.0425939,0.03347118,0.0205,0.01851323,0.02158327,0.0182,0.02796566,0.04346535,0.0203,0.01930718,0.0206757,0.0106,0.01411788,0.01196199,0.00727,0.01781679,0.01044264,0.0106,0.01703951,0.01578997,0.00827,0.02562183,0.02328835,0.0133,0.05515347,0.04589688,0.0222,0.03050377,0.03207641,0.0116,0.01616371,0.01798784,0.0131,0.01115527,0.00801617,0.00595,0.02584085,0.05409857,0.0246,0.05266644,0.04343027,0.0308,0.05321145,0.08255415,0.0385,0.06925376,0.0690106,0.0215,0.05444077,0.05100801,0.0204,0.07823232,0.06537645,0.0294,0.0733727,0.07477251,0.0219,0.03629091,0.02725753,0.0162,0.02493878,0.02527096,0.0116,0.05056055,0.04372704,0.0214,0.04758915,0.05803061,0.0289,0.05758818,0.04916392,0.0233,0.05658682,0.05943665,0.0359,0.2217935,0.2852263,0.105,0.1547822,0.1594328,0.0983,0.1477931,0.1607973,0.0504,0.1393023,0.1605016,0.0656,0.1424953,0.1348882,0.0547,0.1374298,0.1731476,0.0607,0.1442715,0.1860886,0.0604,0.2329888,0.1984539,0.0813,0.1872719,0.1486996,0.0419,0.231398,0.1470625,0.0436,0.1885405,0.08328048,0.062,0.254449,0.1383687,0.0668,0.3605227,0.1677559,0.0928,0.05923154,0.07087225,0.0528,0.06222107,0.0576392,0.0254,0.05792096,0.03444081,0.0281,0.07591475,0.109054,0.0346,0.04638631,0.0397209,0.0196,0.141537,0.183259,0.0814,0.05358329,0.05453295,0.0492,0.09621736,0.08940138,0.0464,0.04908295,0.05067925,0.0259,0.04102328,0.06036003,0.0221,0.1042822,0.1046996,0.0307,0.04205666,0.04597664,0.0308,0.09918902,0.1822914,0.0662,0.1522971,0.1989442,0.0926,0.1431156,0.1395517,0.0637,0.188497,0.2822905,0.0799,0.1582821,0.1560859,0.0815,0.1972348,0.234226,0.0667,0.01441517,0.01394389,0.0124
0.35,0.04061612,0.09383705,0.0251,0.04297685,0.0382043,0.0251,0.03682304,0.04740022,0.0325,0.0356806,0.04206987,0.0171,0.05274979,0.0830178,0.0357,0.06880675,0.06271105,0.0258,0.1373363,0.1622746,0.0305,0.0572151,0.05448685,0.0401,0.06040368,0.05960129,0.0179,0.06603037,0.05451068,0.0263,0.0478305,0.03723691,0.02,0.01896178,0.02132389,0.0199,0.02779168,0.04540153,0.0201,0.0173101,0.02086863,0.011,0.01426317,0.01250225,0.0076,0.01742709,0.01143139,0.0102,0.01796176,0.01683442,0.00822,0.02448283,0.02360097,0.0144,0.05418034,0.05034187,0.0237,0.02854825,0.03285329,0.0125,0.01720906,0.01916433,0.012,0.01072008,0.00849101,0.00608,0.02522158,0.05221744,0.0247,0.05218479,0.04544978,0.0296,0.05022465,0.08897383,0.0388,0.07615512,0.07492481,0.0201,0.05335459,0.04686704,0.0201,0.0713395,0.06468827,0.0318,0.07747787,0.0667115,0.0219,0.03734905,0.02760167,0.017,0.02444227,0.0236222,0.0115,0.05062803,0.04138889,0.0204,0.0451381,0.05870444,0.0291,0.06470306,0.05648804,0.0232,0.05577493,0.05877449,0.0349,0.2238731,0.2922795,0.0922,0.1770046,0.1610661,0.0952,0.1504551,0.1624855,0.0514,0.1324004,0.1419446,0.0619,0.13842,0.1333169,0.0597,0.1392821,0.1771009,0.0552,0.139918,0.2029961,0.0553,0.2592828,0.2071154,0.0757,0.1947216,0.1709517,0.0407,0.2296215,0.1495785,0.0391,0.1729208,0.09112055,0.0533,0.2366281,0.1365687,0.0734,0.3240913,0.1582671,0.077,0.06320021,0.06823444,0.0581,0.06149453,0.05125704,0.0257,0.05806092,0.0340043,0.0275,0.07262895,0.1016516,0.0293,0.04604538,0.03879653,0.0205,0.124155,0.1523856,0.0785,0.05127668,0.05166567,0.0444,0.09590749,0.08601291,0.0476,0.05029084,0.05067123,0.0259,0.03857458,0.06660987,0.0221,0.110995,0.1029716,0.0313,0.03828102,0.04864897,0.0279,0.1029055,0.1883302,0.0599,0.1570624,0.2045479,0.0903,0.1388239,0.149822,0.0701,0.2032748,0.2523447,0.0731,0.147408,0.1626808,0.0787,0.1984212,0.2362553,0.066,0.01404178,0.01368433,0.0107
0.36,0.04435604,0.1005216,0.0258,0.04491124,0.03938324,0.0256,0.03779913,0.04609689,0.0342,0.0342648,0.04525221,0.0175,0.05773329,0.07934008,0.0355,0.0688576,0.06063775,0.0236,0.1426614,0.1690308,0.0285,0.06015695,0.052587,0.0438,0.06534567,0.06210335,0.0181,0.06217012,0.0584972,0.03,0.05097103,0.03789052,0.023,0.01962738,0.02427913,0.0207,0.02898269,0.04524846,0.022,0.01703065,0.01962425,0.0117,0.01396221,0.01295653,0.0086,0.01804345,0.01215481,0.0118,0.01868927,0.01750464,0.00834,0.02502238,0.0259073,0.0143,0.05581291,0.05181341,0.0254,0.02750634,0.03283215,0.0145,0.01855868,0.01881931,0.0119,0.01137778,0.00881401,0.00603,0.02701797,0.05061434,0.0244,0.0487028,0.04646885,0.0308,0.05262509,0.09469708,0.0385,0.0806962,0.08293496,0.0184,0.05180984,0.04605482,0.0207,0.06381945,0.06613307,0.031,0.07627845,0.06135219,0.023,0.0391232,0.02718957,0.0173,0.0253304,0.02436005,0.0121,0.05069688,0.03992976,0.0192,0.0433515,0.05489673,0.0289,0.06379914,0.05475334,0.0238,0.05278081,0.05225382,0.0338,0.2155674,0.2884113,0.0925,0.180905,0.1604663,0.0903,0.1550453,0.1604249,0.0532,0.1252508,0.1394546,0.0635,0.1448954,0.1328687,0.0645,0.1390486,0.172909,0.0521,0.1261563,0.2110877,0.0591,0.2747562,0.2267095,0.077,0.1902144,0.1865512,0.0457,0.2075469,0.1524092,0.0406,0.1555505,0.09601284,0.0435,0.2198029,0.1319357,0.0732,0.2831032,0.142473,0.0696,0.06948137,0.07285469,0.0612,0.06384101,0.05861522,0.0239,0.06046648,0.0336349,0.0268,0.06905444,0.1019052,0.0302,0.04561208,0.03741617,0.0205,0.1153766,0.1303579,0.0736,0.05403896,0.05065541,0.0408,0.09918374,0.08958834,0.0535,0.05599874,0.05017375,0.025,0.0381601,0.06670082,0.0221,0.1167991,0.09421045,0.0346,0.04114669,0.04829548,0.0244,0.09901775,0.1857091,0.0585,0.1593872,0.2188595,0.095,0.1433454,0.1447414,0.0722,0.2024066,0.2425655,0.0641,0.1431754,0.1613927,0.07,0.1967579,0.2444413,0.0662,0.012998,0.01389861,0.0103
0.38,0.04892588,0.0953254,0.0255,0.05378173,0.04694727,0.0252,0.04512323,0.0455761,0.0341,0.04039932,0.04861556,0.0195,0.06596276,0.06683855,0.0264,0.06651871,0.07045274,0.0205,0.1587715,0.1734177,0.0264,0.07864275,0.06021854,0.0494,0.06197294,0.05837113,0.0214,0.06482261,0.06035194,0.0276,0.04629949,0.03458362,0.027,0.02046128,0.02516172,0.0211,0.03435866,0.04709451,0.0249,0.01696791,0.01832773,0.0131,0.01381207,0.01317429,0.0104,0.01639568,0.01176784,0.0127,0.0174632,0.01749759,0.0088,0.0302413,0.02553047,0.0131,0.04898547,0.05365536,0.0272,0.02910456,0.03208563,0.0154,0.02196723,0.02075049,0.0119,0.01168708,0.00929164,0.00688,0.03040951,0.04427085,0.0265,0.04445358,0.05435158,0.0322,0.05222872,0.1090095,0.0355,0.0797754,0.08234984,0.0186,0.04626542,0.04761852,0.0206,0.06633537,0.05748923,0.0248,0.06427878,0.06817916,0.023,0.04080139,0.02918104,0.0151,0.03027299,0.02554652,0.0119,0.05404844,0.04802495,0.0189,0.04651299,0.04495922,0.0277,0.05519183,0.05142409,0.0284,0.04257261,0.0383175,0.0413,0.1942875,0.2830445,0.117,0.1813069,0.144225,0.0803,0.1606062,0.131721,0.06,0.1408084,0.1609984,0.0525,0.1524162,0.1313232,0.0665,0.1352279,0.164945,0.0548,0.145404,0.1900639,0.0724,0.2524663,0.2627393,0.0622,0.1573075,0.1539539,0.0508,0.1909713,0.1503716,0.039,0.1388115,0.08340839,0.0397,0.2374986,0.1358707,0.0796,0.2697045,0.112104,0.0764,0.08246607,0.07548036,0.0521,0.07012828,0.0712072,0.0229,0.06238797,0.03753781,0.028,0.06529433,0.1083706,0.0326,0.04686983,0.03479493,0.0204,0.100478,0.1081071,0.0606,0.05752338,0.05081324,0.0408,0.1117255,0.09995864,0.0606,0.06916343,0.05269472,0.0286,0.04111895,0.06301847,0.0254,0.127304,0.07732628,0.0373,0.04435942,0.05017816,0.0209,0.09239512,0.182556,0.0654,0.1485151,0.2279291,0.104,0.1587168,0.1216629,0.0686,0.194243,0.2683389,0.0575,0.1384652,0.1267675,0.0583,0.1913329,0.2464711,0.067,0.01342906,0.01341832,0.0125
0.4,0.05355205,0.08842789,0.0252,0.054274,0.04624896,0.0272,0.04566956,0.04797478,0.0316,0.05549496,0.04517232,0.0201,0.07848746,0.07036724,0.0223,0.07021303,0.07823175,0.0242,0.1343433,0.1713174,0.0233,0.07570677,0.06807397,0.0465,0.0669659,0.05231972,0.0191,0.06311053,0.05786133,0.0228,0.04259283,0.03661883,0.0276,0.02000068,0.0264377,0.0217,0.03486054,0.05343141,0.026,0.01487538,0.01989252,0.013,0.01525714,0.01405512,0.0114,0.01493811,0.01237123,0.012,0.01805489,0.02074017,0.00876,0.03450403,0.02543237,0.0136,0.04801995,0.05780144,0.0243,0.03318547,0.03778601,0.0164,0.02218253,0.02335798,0.0141,0.01306187,0.00959829,0.00794,0.0248374,0.03827648,0.0268,0.04714004,0.07535276,0.0339,0.06147813,0.1272604,0.0302,0.07580747,0.06746239,0.017,0.05283167,0.05922564,0.0176,0.06219942,0.05197246,0.0289,0.05871722,0.07018998,0.0201,0.04237706,0.03129148,0.0131,0.02998633,0.02650611,0.0141,0.05704976,0.05075129,0.0185,0.04933334,0.04905385,0.0247,0.05554875,0.05354839,0.0266,0.04067767,0.03749245,0.0449,0.1520877,0.2615363,0.112,0.1610347,0.1602828,0.0547,0.1460735,0.114981,0.0593,0.1488915,0.1860468,0.0481,0.1341575,0.1359181,0.0555,0.1156345,0.2000383,0.0571,0.1492566,0.1948306,0.0758,0.2713263,0.2765012,0.0623,0.1527957,0.1384687,0.049,0.1947698,0.1567679,0.0485,0.1207228,0.07407068,0.0386,0.2208286,0.1230814,0.0774,0.2045271,0.0875728,0.0677,0.1008653,0.07727204,0.0389,0.06468111,0.07473656,0.0263,0.0605657,0.04262271,0.0313,0.05961493,0.1285993,0.0374,0.04962188,0.03661449,0.0192,0.1186505,0.1254491,0.0542,0.05950018,0.04793793,0.0447,0.1105259,0.0996841,0.06,0.06597086,0.05019366,0.0297,0.04513251,0.0604714,0.0315,0.1279097,0.07053195,0.0369,0.05209623,0.05956891,0.0244,0.09341043,0.1810729,0.0692,0.1687605,0.2329824,0.0936,0.1641236,0.120884,0.0714,0.2021498,0.2685449,0.0525,0.1086719,0.1262153,0.0448,0.2071175,0.2674142,0.0672,0.01405882,0.01405056,0.0131
0.42,0.06160975,0.08544394,0.0242,0.05586217,0.04167807,0.0242,0.04390356,0.04350675,0.0364,0.05968237,0.04333704,0.021,0.08202846,0.07024612,0.0236,0.08592075,0.07684471,0.0225,0.1452685,0.1582281,0.0232,0.07629719,0.07787937,0.0448,0.06248315,0.04694854,0.0204,0.05870095,0.05694813,0.0217,0.04886374,0.05064136,0.0232,0.0204615,0.02403312,0.0186,0.03702661,0.06133787,0.0227,0.01725532,0.0238788,0.0131,0.0175164,0.01512154,0.0115,0.01482303,0.01399557,0.0121,0.02079837,0.02429867,0.0086,0.03868891,0.02776595,0.014,0.05504844,0.067899,0.0242,0.03703089,0.0441728,0.0149,0.02794776,0.02403714,0.0153,0.01413334,0.00961473,0.00764,0.02393327,0.03468626,0.0248,0.04678486,0.08036406,0.0314,0.06957617,0.1198663,0.0334,0.07410091,0.06767184,0.0163,0.0657657,0.05646481,0.0168,0.06318919,0.05183597,0.0252,0.0699399,0.07831735,0.0175,0.04927623,0.03117787,0.013,0.02942917,0.02836291,0.0181,0.05182622,0.04882721,0.0215,0.05261043,0.04595337,0.0282,0.05273556,0.05618359,0.0238,0.03496427,0.03471567,0.0355,0.1347888,0.2636023,0.118,0.1458761,0.1722491,0.0415,0.1297138,0.1437217,0.054,0.1650625,0.2103219,0.0523,0.1166251,0.1375699,0.0465,0.1122685,0.2395092,0.0513,0.146734,0.1804866,0.0607,0.2681563,0.2659816,0.0577,0.1476896,0.1415877,0.0475,0.2012204,0.1225298,0.0547,0.09155865,0.06900273,0.0331,0.2143006,0.1111896,0.0691,0.1428386,0.08739741,0.065,0.09449408,0.07904372,0.0357,0.06682837,0.07770564,0.0281,0.06739479,0.05151467,0.0288,0.0668877,0.1326566,0.0359,0.05872542,0.04225312,0.021,0.1315471,0.1525617,0.0603,0.06505116,0.05187532,0.0431,0.114275,0.08407111,0.059,0.06704214,0.04501101,0.0278,0.04363788,0.0656326,0.0344,0.1158865,0.08750279,0.0329,0.05765206,0.06532687,0.025,0.08420774,0.1537225,0.077,0.1781054,0.2663538,0.0675,0.1432811,0.1316606,0.08,0.1833209,0.2733414,0.061,0.1063772,0.1269362,0.0497,0.2375942,0.2892815,0.0607,0.01377561,0.01604092,0.0132
0.44,0.06571853,0.07206519,0.025,0.05882236,0.04388013,0.0206,0.04762952,0.04675307,0.0404,0.05964507,0.04347993,0.019,0.07243615,0.06269426,0.0244,0.09549764,0.07996353,0.0209,0.1505485,0.1820337,0.0248,0.07886846,0.0747268,0.0445,0.05647662,0.05689726,0.0231,0.06713648,0.06002163,0.0228,0.05529186,0.05384225,0.0197,0.02035094,0.02037493,0.0165,0.03913013,0.05714434,0.0203,0.01806579,0.02593759,0.0133,0.01802197,0.01490809,0.0108,0.01499424,0.01515106,0.0103,0.02215159,0.02003662,0.00883,0.04156852,0.03380365,0.0137,0.06627625,0.06831218,0.024,0.0391546,0.04610517,0.0161,0.03350096,0.02006002,0.0199,0.01403651,0.00970044,0.00827,0.02605349,0.0387923,0.0192,0.04878678,0.07096754,0.0319,0.06906892,0.1000271,0.0302,0.07410433,0.06240477,0.0156,0.07571174,0.04952256,0.0199,0.06129647,0.05178023,0.0259,0.08140875,0.08333014,0.0196,0.05120021,0.04048022,0.0127,0.03378824,0.03035259,0.0194,0.05044512,0.05195637,0.0226,0.06085885,0.04831087,0.0319,0.06286473,0.05795133,0.0214,0.03353697,0.03560793,0.034,0.1400702,0.2568537,0.108,0.1478308,0.2221306,0.038,0.131187,0.190072,0.0454,0.1933035,0.2362236,0.0506,0.1283834,0.1268701,0.0414,0.09047808,0.2429798,0.0466,0.1297692,0.1827367,0.0498,0.216172,0.2542711,0.058,0.1623907,0.1660917,0.0395,0.1980546,0.1149446,0.0528,0.07471882,0.07403316,0.0331,0.2496731,0.1354908,0.0767,0.128137,0.09009071,0.0658,0.09829357,0.07866704,0.0285,0.06117936,0.07323676,0.0317,0.07707775,0.0557696,0.0282,0.0683336,0.1105532,0.035,0.0621011,0.05068927,0.022,0.1514872,0.1637062,0.0585,0.06352878,0.06227183,0.039,0.1143605,0.09925817,0.0523,0.06527575,0.05233603,0.0234,0.0469455,0.06535098,0.0312,0.101781,0.09693514,0.0358,0.06169927,0.07547762,0.0281,0.08923875,0.1329333,0.0765,0.1601009,0.2824833,0.0669,0.1382954,0.1348328,0.0657,0.2100099,0.2820255,0.062,0.1199327,0.1160074,0.0595,0.2742175,0.3238471,0.0526,0.01565023,0.01467918,0.0127
0.45,0.06292048,0.06136403,0.0284,0.06063251,0.04676151,0.0215,0.04991196,0.04525063,0.0385,0.06041939,0.04617712,0.0198,0.06672902,0.07014003,0.0259,0.09481795,0.07640135,0.0215,0.1443577,0.1866879,0.0244,0.08355276,0.07337357,0.0427,0.05479705,0.06310727,0.0255,0.07118892,0.06245445,0.0231,0.05671005,0.0506812,0.0206,0.02116233,0.02186741,0.0159,0.04131952,0.05908749,0.0193,0.01752019,0.02604136,0.0119,0.01858146,0.01648293,0.0105,0.01510528,0.01510881,0.0101,0.021883,0.01884513,0.00961,0.04057126,0.03466275,0.0131,0.07026163,0.06489658,0.0236,0.04057563,0.04480186,0.0162,0.03528685,0.01967405,0.0212,0.01446188,0.01059638,0.00905,0.0266611,0.04209349,0.0194,0.05098391,0.06524431,0.0329,0.07595597,0.08678794,0.0298,0.07664676,0.05652319,0.0162,0.0760378,0.04672025,0.0205,0.05959571,0.05092248,0.0243,0.07982326,0.08051731,0.0204,0.04853464,0.04208865,0.0127,0.03542043,0.03076148,0.0202,0.05229825,0.05032888,0.0239,0.05977414,0.05192163,0.0352,0.06582884,0.05941084,0.0203,0.03785502,0.03639906,0.0304,0.1346193,0.2416584,0.102,0.1438242,0.2414388,0.0405,0.1306903,0.2020466,0.0435,0.2023825,0.2311119,0.0489,0.1323778,0.1216501,0.0403,0.09652664,0.2308952,0.0452,0.1251288,0.1834646,0.0476,0.1929884,0.2523589,0.0599,0.1886003,0.1558412,0.0337,0.1987002,0.1218053,0.0502,0.07667306,0.06719021,0.0328,0.277037,0.145794,0.0793,0.1251996,0.09460878,0.062,0.08749957,0.07382111,0.033,0.05550042,0.06845054,0.034,0.07674371,0.05695445,0.0274,0.06799728,0.09996714,0.0347,0.06204434,0.05301075,0.0231,0.1649649,0.1607004,0.0585,0.06381626,0.06931191,0.0395,0.1133024,0.1028277,0.0474,0.06779857,0.05585423,0.0219,0.04836075,0.06537612,0.0279,0.09569313,0.09210668,0.0378,0.06628211,0.08128907,0.0299,0.09066617,0.1145617,0.078,0.159331,0.2807645,0.0707,0.1359438,0.137058,0.0745,0.2343874,0.2959443,0.0578,0.1145275,0.1122011,0.0625,0.2958768,0.3407275,0.0534,0.01593678,0.01401385,0.0121
0.46,0.06266718,0.05364802,0.0315,0.06515664,0.04724143,0.0232,0.05114427,0.0450091,0.0338,0.06226118,0.05131485,0.0209,0.06738511,0.0757288,0.0265,0.0968414,0.08069582,0.0223,0.1337294,0.1783967,0.0251,0.08884924,0.07433877,0.0413,0.0567729,0.06743577,0.0294,0.0721591,0.06483392,0.0218,0.0551761,0.04752374,0.02,0.02045566,0.02282609,0.0166,0.0443785,0.06013579,0.0189,0.01820781,0.02485558,0.0128,0.02005957,0.01821627,0.0116,0.01517825,0.01413568,0.0116,0.02242601,0.02022886,0.00978,0.03851236,0.03366783,0.0127,0.07093343,0.06795029,0.0214,0.04075602,0.04318914,0.0168,0.03571953,0.02001541,0.0217,0.01510637,0.01137507,0.00973,0.02606404,0.04395247,0.0186,0.05639381,0.06425328,0.0355,0.08319892,0.0902948,0.0277,0.07638498,0.0535036,0.0164,0.07490348,0.04780032,0.0223,0.06244645,0.05255581,0.0225,0.07761455,0.07498839,0.0214,0.04605472,0.04398137,0.0123,0.03564886,0.03043123,0.0204,0.05140324,0.04690906,0.025,0.05630283,0.05632789,0.0361,0.06705659,0.06176648,0.0204,0.04123037,0.04107853,0.0287,0.1416803,0.2334403,0.0926,0.1611982,0.2493106,0.0458,0.1204143,0.2043667,0.0447,0.2015113,0.2176435,0.0477,0.133,0.1167819,0.0408,0.1036598,0.2164381,0.0396,0.1203489,0.1793663,0.0455,0.1694784,0.2471927,0.0589,0.2039339,0.1387936,0.0326,0.2032793,0.1260184,0.0477,0.08813825,0.06757411,0.0338,0.2974272,0.1524937,0.0829,0.1247427,0.09643517,0.0561,0.07190225,0.07193419,0.0375,0.0496509,0.06270918,0.0341,0.07358279,0.05949898,0.027,0.07134131,0.09517562,0.0337,0.06204281,0.05471513,0.0236,0.1727709,0.1596525,0.0576,0.06810793,0.07510937,0.0388,0.109127,0.09665812,0.0447,0.06873371,0.05789557,0.0233,0.04783031,0.07192396,0.0246,0.09230658,0.0857458,0.0384,0.06930394,0.08332211,0.0324,0.09187846,0.09971447,0.0794,0.1616168,0.2722548,0.0759,0.1357907,0.1433719,0.0801,0.2487911,0.3119667,0.0567,0.1013627,0.1200668,0.0628,0.3066554,0.3540407,0.0564,0.01577546,0.01377787,0.0116
0.48,0.07353897,0.05682889,0.0318,0.07795613,0.04519881,0.0264,0.05155876,0.05521641,0.0266,0.06321502,0.05418738,0.0204,0.06664525,0.06986576,0.0272,0.1068149,0.08407161,0.0232,0.1399561,0.1528523,0.0241,0.101911,0.07294039,0.04,0.05984909,0.06412595,0.0326,0.06630521,0.07499165,0.0241,0.05234687,0.04623355,0.0161,0.0196661,0.02404892,0.0176,0.05059428,0.07232656,0.0192,0.01803479,0.02508295,0.0137,0.022321,0.02072356,0.0131,0.01439987,0.01205765,0.0138,0.02201806,0.021268,0.0096,0.03844941,0.03598637,0.0134,0.06741533,0.06308833,0.019,0.04110891,0.04364871,0.0183,0.03327209,0.0198667,0.023,0.0164084,0.01242451,0.0102,0.0264698,0.03935952,0.0197,0.06458999,0.06728934,0.0438,0.08818313,0.09990015,0.0237,0.06985024,0.04840792,0.0185,0.07675643,0.04627752,0.0242,0.06525939,0.06175327,0.025,0.08658821,0.07276118,0.0236,0.0463354,0.05138721,0.0142,0.03441121,0.03113857,0.0171,0.04772207,0.05301182,0.0259,0.04922236,0.05582466,0.0323,0.0654619,0.06445645,0.0197,0.04923318,0.04972403,0.0258,0.1536733,0.238301,0.0979,0.175593,0.2307325,0.0466,0.1219357,0.1977632,0.0514,0.1806381,0.2076125,0.0485,0.1350781,0.12051,0.0409,0.1302966,0.2038547,0.0405,0.1314271,0.1567891,0.0433,0.1559291,0.2297916,0.0506,0.2111949,0.1475269,0.0337,0.2024977,0.1345458,0.0463,0.09742133,0.0712017,0.0313,0.3146716,0.1537305,0.113,0.1230277,0.09588831,0.0559,0.08288084,0.07759514,0.0387,0.04649304,0.0489969,0.0295,0.06849457,0.06237529,0.0309,0.07545774,0.0871672,0.0339,0.05780574,0.05816535,0.0217,0.1590985,0.1623006,0.0598,0.07623516,0.08290953,0.043,0.09638324,0.07655711,0.0454,0.07324012,0.05799707,0.0269,0.04946685,0.08705314,0.022,0.08792093,0.08275993,0.0399,0.07103063,0.08137176,0.0308,0.1008836,0.1000292,0.0822,0.1721802,0.2548569,0.0779,0.1531989,0.1643533,0.0877,0.2532277,0.3162064,0.0682,0.1137129,0.1161843,0.0653,0.306625,0.3836227,0.0605,0.01628145,0.01496247,0.0107
0.5,0.09117064,0.0738565,0.03,0.08532552,0.05454044,0.0274,0.04811519,0.05763604,0.0235,0.06003132,0.04873425,0.0184,0.07590758,0.05697415,0.0294,0.09528533,0.08575649,0.0241,0.1106499,0.1334778,0.021,0.1046458,0.06941859,0.0373,0.06846731,0.05869766,0.0306,0.07610634,0.07878341,0.0283,0.0581842,0.05105717,0.0153,0.02326741,0.02248426,0.0171,0.05196943,0.07520015,0.0234,0.01731159,0.02482448,0.0131,0.02177005,0.02196986,0.0132,0.01276867,0.01321443,0.0139,0.02007396,0.02364868,0.00949,0.03683443,0.04030601,0.0139,0.07025107,0.06936388,0.0199,0.03941433,0.04731248,0.0187,0.02914176,0.02122847,0.0233,0.01576545,0.012181,0.00905,0.02922739,0.03237827,0.0208,0.07361425,0.06144974,0.0488,0.07770699,0.08692262,0.0248,0.07564021,0.05308071,0.0181,0.07403088,0.05290791,0.0237,0.06583547,0.06438485,0.024,0.09899145,0.08037647,0.0247,0.05277308,0.0534922,0.0155,0.03334327,0.03423902,0.0162,0.04553638,0.06226574,0.026,0.05297759,0.05740077,0.0289,0.06898465,0.06874748,0.0202,0.04764003,0.05269936,0.031,0.1949563,0.2763926,0.101,0.1774471,0.2202465,0.0445,0.124976,0.1935657,0.0545,0.1601576,0.2045896,0.0573,0.142033,0.126486,0.0508,0.1425513,0.2144482,0.0377,0.1277899,0.1338392,0.0399,0.1716233,0.2148239,0.053,0.2237388,0.175479,0.0366,0.1950172,0.1548143,0.0534,0.1005226,0.07541082,0.0308,0.3513307,0.1497587,0.127,0.134978,0.120527,0.0551,0.08679551,0.08090023,0.0372,0.04627534,0.0431434,0.0251,0.06242744,0.06205472,0.0339,0.08139569,0.08919786,0.0375,0.0491262,0.05685853,0.0243,0.1340975,0.1487864,0.0637,0.07384686,0.08616159,0.0491,0.08657607,0.06823034,0.0478,0.06209918,0.06499182,0.0325,0.05019439,0.08938058,0.0229,0.07708731,0.07937068,0.0415,0.06805714,0.08037173,0.0265,0.1156588,0.1135166,0.0836,0.1887858,0.2578203,0.0692,0.1609229,0.1735322,0.0894,0.269729,0.3117563,0.0726,0.1261483,0.1155767,0.0653,0.3172217,0.4365238,0.0583,0.02023616,0.01619991,0.0101
